account;category;currency;amount;ref_currency_amount;type;payment_type;payment_type_local;note;date;gps_latitude;gps_longitude;gps_accuracy_in_meters;warranty_in_month;transfer;payee;labels;envelope_id;custom_category
Contanti;TRANSFER;CAD;730,72;500,00;Entrata;MOBILE_PAYMENT;Pagamento mobile;;2019-08-04 00:37:45;;;;0;true;;;20001;false
Conto Unicredit;TRANSFER;EUR;-500,00;-500,00;Spese;MOBILE_PAYMENT;Pagamento mobile;;2019-08-04 00:37:45;;;;0;true;;;20001;false
Contanti;TRANSFER;EUR;-500,00;-500,00;Spese;MOBILE_PAYMENT;Pagamento mobile;;2019-08-04 00:36:50;;;;0;true;;;20001;false
Conto Unicredit;TRANSFER;EUR;500,00;500,00;Entrata;MOBILE_PAYMENT;Pagamento mobile;;2019-08-04 00:36:50;;;;0;true;;;20001;false
Conto Arancio;Salute;EUR;-25,25;-25,25;Spese;DEBIT_CARD;Carta di debito;Farmacia;2019-08-04 00:14:16;;;;0;false;;;6000;false
Conto Arancio;Bellezza & Benessere;EUR;-26,00;-26,00;Spese;DEBIT_CARD;Carta di debito;Parrucchiere Gaia;2019-08-04 00:13:13;;;;0;false;;;2002;false
Conto Arancio;Spesa;EUR;-16,91;-16,91;Spese;DEBIT_CARD;Carta di debito;Spesa Gigante;2019-08-04 00:12:57;;;;0;false;;;1000;false
Conto Arancio;Bellezza & Benessere;EUR;-45,00;-45,00;Spese;DEBIT_CARD;Carta di debito;Estetista;2019-08-04 00:11:29;;;;0;false;;;2002;false
Conto Arancio;Ristoranti & Fast-food;EUR;-8,50;-8,50;Spese;DEBIT_CARD;Carta di debito;Pranzo Gaia;2019-08-03 22:35:13;;;;0;false;;;1001;false
Contanti;Spesa;EUR;-14,00;-14,00;Spese;VOUCHER;Coupon;Spesa Gigante;2019-08-03 13:22:39;;;;0;false;;;1000;false
Contanti;Ristoranti & Fast-food;EUR;-5,00;-5,00;Spese;MOBILE_PAYMENT;Pagamento mobile;Pizza Kalpa;2019-08-02 13:44:12;;;;0;false;;;1001;false
Conto Unicredit;Telefono;EUR;-15,00;-15,00;Spese;MOBILE_PAYMENT;Pagamento mobile;Ricarica telefono;2019-08-02 09:42:11;;;;0;false;;;7001;false
Conto Unicredit;Viaggi;EUR;-48,00;-48,00;Spese;MOBILE_PAYMENT;Pagamento mobile;Priority pass ryanair;2019-08-01 19:19:31;;;;0;false;;;4002;false
Conto Unicredit;Tariffe, tasse;EUR;-3,00;-3,00;Spese;TRANSFER;Bonifico bancario;Tassa conto corrente;2019-08-01 18:58:45;;;;0;false;;;8005;false
Conto Unicredit;Mutuo;EUR;-477,96;-477,96;Spese;DEBIT_CARD;Carta di debito;Mutuo;2019-08-01 12:00:23;;;;0;false;;;3001;false
Conto Arancio;Ristoranti & Fast-food;EUR;-22,35;-22,35;Spese;DEBIT_CARD;Carta di debito;Cena da McDonald's;2019-07-31 21:07:20;;;;0;false;;;1001;false
Contanti;Abbigliamento & Scarpe;EUR;-42,09;-42,09;Spese;CASH;Contanti;Nik Decathlon;2019-07-31 20:12:44;;;;0;false;;;2000;false
Contanti;Bar & Locali;EUR;-4,59;-4,59;Spese;CASH;Contanti;Merenda kalpa;2019-07-31 16:41:07;;;;0;false;;;1002;false
Conto Arancio;Carburante;EUR;-20,00;-20,00;Spese;DEBIT_CARD;Carta di debito;Benzina Gaia;2019-07-31 01:15:50;;;;0;false;;;5000;false
Conto Arancio;Abbigliamento & Scarpe;EUR;-97,07;-97,07;Spese;DEBIT_CARD;Carta di debito;Gaia Decathlon;2019-07-29 19:44:26;;;;0;false;;;2000;false
Conto Unicredit;Rimborsi (tasse, acquisti);EUR;25,00;25,00;Entrata;MOBILE_PAYMENT;Pagamento mobile;Ricarica spotify (Fabry);2019-07-28 22:00:25;;;;0;false;;;10008;false
Conto Unicredit;Libri & Abbonamenti;EUR;-14,99;-14,99;Spese;MOBILE_PAYMENT;Pagamento mobile;Abbonamento Spotify;2019-07-28 21:59:54;;;;0;false;;;6007;false
Conto Unicredit;Investimenti finanziari;EUR;-10,00;-10,00;Spese;CREDIT_CARD;Carta di credito;Bitcoin;2019-07-28 07:49:39;;;;0;false;;;9002;false
Contanti;Bar & Locali;EUR;-5,00;-5,00;Spese;CASH;Contanti;Caffe kalpa;2019-07-26 20:03:18;;;;0;false;;;1002;false
Contanti;Entrate;EUR;10,09;10,09;Entrata;CASH;Contanti;Ricarica revolut;2019-07-26 20:01:29;;;;0;false;;;10011;false
Contanti;TRANSFER;EUR;1000,00;1000,00;Entrata;CASH;Contanti;Ricarica revolut;2019-07-26 19:59:52;;;;0;true;;;20001;false
Conto Unicredit;TRANSFER;EUR;-1000,00;-1000,00;Spese;CASH;Contanti;Ricarica revolut;2019-07-26 19:59:52;;;;0;true;;;20001;false
Conto Unicredit;Telefono;EUR;-14,99;-14,99;Spese;CREDIT_CARD;Carta di credito;Telefono Gaia;2019-07-26 18:49:26;;;;0;false;;;7001;false
Conto Unicredit;Tariffe, tasse;EUR;-5,00;-5,00;Spese;TRANSFER;Bonifico bancario;Commisioni cambio Dollari Canadesi;2019-07-26 13:06:26;;;;0;false;;;8005;false
Contanti;TRANSFER;CAD;300,00;212,41;Entrata;TRANSFER;Bonifico bancario;;2019-07-26 13:04:51;;;;0;true;;;20001;false
Conto Unicredit;TRANSFER;EUR;-212,41;-212,41;Spese;TRANSFER;Bonifico bancario;;2019-07-26 13:04:51;;;;0;true;;;20001;false
Conto Arancio;Carburante;EUR;-20,00;-20,00;Spese;DEBIT_CARD;Carta di debito;Benzina Gaia;2019-07-25 21:32:40;;;;0;false;;;5000;false
Conto Unicredit;Telefono;EUR;-10,00;-10,00;Spese;TRANSFER;Bonifico bancario;Telefono Nik;2019-07-25 21:28:25;;;;0;false;;;7001;false
Conto Unicredit;Ristoranti & Fast-food;EUR;-5,00;-5,00;Spese;DEBIT_CARD;Carta di debito;Pizza Kalpa;2019-07-25 17:14:58;;;;0;false;;;1001;false
Contanti;Manutenzione;EUR;-7,00;-7,00;Spese;CASH;Contanti;Ana;2019-07-25 08:27:17;;;;0;false;;;3004;false
Contanti;Bar & Locali;EUR;-2,60;-2,60;Spese;CASH;Contanti;Colazione Kalpa;2019-07-24 18:46:17;;;;0;false;;;1002;false
Contanti;Bar & Locali;EUR;-2,00;-2,00;Spese;CASH;Contanti;Gelato;2019-07-23 22:00:25;;;;0;false;;;1002;false
Contanti;Bar & Locali;EUR;-3,00;-3,00;Spese;CASH;Contanti;Gelato;2019-07-22 16:21:42;;;;0;false;;;1002;false
Contanti;Ristoranti & Fast-food;EUR;-7,00;-7,00;Spese;CASH;Contanti;Grigliata;2019-07-21 23:21:29;;;;0;false;;;1001;false
Contanti;Ristoranti & Fast-food;EUR;-14,00;-14,00;Spese;VOUCHER;Coupon;Giapponese Gaia;2019-07-21 22:33:58;;;;0;false;;;1001;false
Conto Unicredit;Ristoranti & Fast-food;EUR;-13,10;-13,10;Spese;MOBILE_PAYMENT;Pagamento mobile;Grigliata;2019-07-21 22:33:23;;;;0;false;;;1001;false
Contanti;TRANSFER;EUR;80,00;80,00;Entrata;DEBIT_CARD;Carta di debito;Prelievo;2019-07-21 11:40:30;;;;0;true;;;20001;false
Conto Unicredit;TRANSFER;EUR;-80,00;-80,00;Spese;DEBIT_CARD;Carta di debito;Prelievo;2019-07-21 11:40:30;;;;0;true;;;20001;false
Conto Unicredit;Investimenti finanziari;EUR;-10,00;-10,00;Spese;CREDIT_CARD;Carta di credito;Bitcoin;2019-07-21 10:47:07;;;;0;false;;;9002;false
Conto Unicredit;Casa & Giardino;EUR;-67,58;-67,58;Spese;DEBIT_CARD;Carta di debito;Brico io;2019-07-20 17:18:45;;;;0;false;;;2004;false
Conto Unicredit;Bar & Locali;EUR;-2,00;-2,00;Spese;DEBIT_CARD;Carta di debito;Gelato;2019-07-19 16:57:25;;;;0;false;;;1002;false
Conto Unicredit;Tariffe, tasse;EUR;-9,72;-9,72;Spese;CREDIT_CARD;Carta di credito;eTa Canada;2019-07-19 00:24:14;;;;0;false;;;8005;false
Contanti;Eventi;EUR;-21,00;-21,00;Spese;VOUCHER;Coupon;Festa a casa con i Colombo;2019-07-18 22:00:23;;;;0;false;;;6004;false
Contanti;Manutenzione;EUR;-30,00;-30,00;Spese;CASH;Contanti;Ana;2019-07-17 23:15:18;;;;0;false;;;3004;false
Conto Arancio;Eventi;EUR;-39,47;-39,47;Spese;DEBIT_CARD;Carta di debito;Salatini;2019-07-17 21:05:17;;;;0;false;;;6004;false
Contanti;Bar & Locali;EUR;-2,00;-2,00;Spese;CASH;Contanti;Gelato;2019-07-17 17:07:31;;;;0;false;;;1002;false
Contanti;Bar & Locali;EUR;-0,80;-0,80;Spese;CASH;Contanti;Caffè;2019-07-16 10:12:53;;;;0;false;;;1002;false
Conto Unicredit;Spesa;EUR;-14,00;-14,00;Spese;CREDIT_CARD;Carta di credito;Caffè promozione Nespresso;2019-07-16 00:15:00;;;;0;false;;;1000;false
Conto Arancio;Spesa;EUR;-6,08;-6,08;Spese;DEBIT_CARD;Carta di debito;Spesa;2019-07-15 20:24:35;;;;0;false;;;1000;false
Contanti;Spesa;EUR;-75,34;-75,34;Spese;CASH;Contanti;Spesa con ticket;2019-07-15 20:24:12;;;;0;false;;;1000;false
Conto Unicredit;Casa & Giardino;EUR;-247,50;-247,50;Spese;CASH;Contanti;Tende balcone;2019-07-15 12:00:48;;;;0;false;;;2004;false
Conto Arancio;Veicoli;EUR;-12,70;-12,70;Spese;DEBIT_CARD;Carta di debito;Casello ritorno Zoagli;2019-07-15 00:12:28;;;;0;false;;;5004;false
Contanti;Bar & Locali;EUR;-10,00;-10,00;Spese;CASH;Contanti;Frullati a zoagli;2019-07-14 22:47:23;;;;0;false;;;1002;false
Conto Unicredit;Regali;EUR;-42,00;-42,00;Spese;TRANSFER;Bonifico bancario;Regalo laurea Fabri e Marica;2019-07-14 12:49:38;;;;0;false;;;2007;false
Conto Unicredit;Investimenti finanziari;EUR;-10,00;-10,00;Spese;CREDIT_CARD;Carta di credito;Bitcoin;2019-07-14 12:27:19;;;;0;false;;;9002;false
Contanti;Ristoranti & Fast-food;EUR;-13,40;-13,40;Spese;CASH;Contanti;Pranzo Zoagli focacce;2019-07-14 00:11:53;;;;0;false;;;1001;false
Contanti;Bar & Locali;EUR;-12,40;-12,40;Spese;CASH;Contanti;Colazione Zoagli;2019-07-14 00:10:41;;;;0;false;;;1002;false
Contanti;Regali;EUR;-50,00;-50,00;Spese;CASH;Contanti;Laurea Riccardo;2019-07-13 22:17:44;;;;0;false;;;2007;false
Contanti;Bar & Locali;EUR;-13,00;-13,00;Spese;TRANSFER;Bonifico bancario;Frullati a zoagli;2019-07-13 18:12:28;;;;0;false;;;1002;false
Contanti;Ristoranti & Fast-food;EUR;-10,90;-10,90;Spese;CASH;Contanti;Pranzo Zoagli focacce;2019-07-13 00:08:42;;;;0;false;;;1001;false
Contanti;Bar & Locali;EUR;-7,50;-7,50;Spese;TRANSFER;Bonifico bancario;Acqua e gelato;2019-07-12 23:09:48;;;;0;false;;;1002;false
Conto Arancio;Bellezza & Benessere;EUR;-18,17;-18,17;Spese;TRANSFER;Bonifico bancario;Crema solare;2019-07-12 20:22:42;;;;0;false;;;2002;false
Conto Arancio;Veicoli;EUR;-12,70;-12,70;Spese;DEBIT_CARD;Carta di debito;Casello andata zoagli;2019-07-12 00:06:53;;;;0;false;;;5004;false
Conto Arancio;Carburante;EUR;-48,53;-48,53;Spese;DEBIT_CARD;Carta di debito;Benzina per zoagli;2019-07-12 00:05:51;;;;0;false;;;5000;false
Contanti;Altro;EUR;-20,00;-20,00;Spese;VOUCHER;Coupon;Pagamento Emanuele;2019-07-11 22:59:32;;;;0;false;;;11000;false
Contanti;TRANSFER;EUR;150,00;150,00;Entrata;CASH;Contanti;Prelievo;2019-07-11 22:58:02;;;;0;true;;;20001;false
Conto Arancio;TRANSFER;EUR;-150,00;-150,00;Spese;CASH;Contanti;Prelievo;2019-07-11 22:58:02;;;;0;true;;;20001;false
Conto Unicredit;Ristoranti & Fast-food;EUR;-30,00;-30,00;Spese;TRANSFER;Bonifico bancario;Cena da McDonald's;2019-07-11 22:06:22;;;;0;false;;;1001;false
Conto Unicredit;Energia & Utenze;EUR;-42,50;-42,50;Spese;TRANSFER;Bonifico bancario;Bolletta internet;2019-07-11 18:44:08;;;;0;false;;;3002;false
Conto Arancio;Stipendio;EUR;1113,00;1113,00;Entrata;TRANSFER;Bonifico bancario;Stipendio Gaia base;2019-07-10 19:15:17;;;;0;false;;;10000;false
Conto Unicredit;Stipendio;EUR;1919,78;1919,78;Entrata;TRANSFER;Bonifico bancario;Stipendio Niccolò base;2019-07-10 18:50:01;;;;0;false;;;10000;false
Contanti;Stipendio;EUR;126,00;126,00;Entrata;VOUCHER;Coupon;Stipendio Niccolò Ticket;2019-07-10 09:30:27;;;;0;false;;;10000;false
Conto Unicredit;Elettronica;EUR;-489,00;-489,00;Spese;MOBILE_PAYMENT;Pagamento mobile;Monopattino;2019-07-07 19:45:00;;;;0;false;;;2006;false
Conto Unicredit;Ristoranti & Fast-food;EUR;-9,00;-9,00;Spese;MOBILE_PAYMENT;Pagamento mobile;Pizza reginella;2019-07-07 19:45:00;;;;0;false;;;1001;false
Conto Unicredit;Investimenti finanziari;EUR;-20,00;-20,00;Spese;CREDIT_CARD;Carta di credito;Bitcoin;2019-07-07 13:03:15;;;;0;false;;;9002;false
Contanti;Parcheggio;EUR;-2,00;-2,00;Spese;CASH;Contanti;Parcheggio marina di massa;2019-07-05 21:14:19;;;;0;false;;;5001;false
Conto Arancio;Trasporto pubblico;EUR;-3,40;-3,40;Spese;DEBIT_CARD;Carta di debito;Biglietto metropolitana;2019-07-05 21:09:51;;;;0;false;;;4000;false
Contanti;Ristoranti & Fast-food;EUR;-7,00;-7,00;Spese;CASH;Contanti;Piadina Bar Bass;2019-07-05 12:57:51;;;;0;false;;;1001;false
Contanti;Manutenzione;EUR;-25,00;-25,00;Spese;CASH;Contanti;Ana;2019-07-05 00:10:30;;;;0;false;;;3004;false
Conto Arancio;Trasporto pubblico;EUR;-1,50;-1,50;Spese;MOBILE_PAYMENT;Pagamento mobile;Metropolitana Gaia;2019-07-04 09:53:47;;;;0;false;;;4000;false
Conto Unicredit;Trasporto pubblico;EUR;-1,90;-1,90;Spese;CREDIT_CARD;Carta di credito;Biglietto metropolitana per conferenza;2019-07-04 08:06:54;;;;0;false;;;4000;false
Conto Arancio;Ristoranti & Fast-food;EUR;-67,50;-67,50;Spese;DEBIT_CARD;Carta di debito;Pizza vesuvio (Roby& Chiara);2019-07-01 21:00:04;;;;0;false;;;1001;false
Conto Unicredit;Mutuo;EUR;-477,96;-477,96;Spese;DEBIT_CARD;Carta di debito;Mutuo;2019-07-01 12:00:54;;;;0;false;;;3001;false
Conto Unicredit;Trasporto pubblico;EUR;-55,00;-55,00;Spese;MOBILE_PAYMENT;Pagamento mobile;Abbonamento atm;2019-07-01 08:02:20;;;;0;false;;;4000;false
Conto Arancio;Stipendio;EUR;589,00;589,00;Entrata;TRANSFER;Bonifico bancario;Stipendio Gaia base quattordicesima;2019-06-30 22:00:26;;;;0;false;;;10000;false
Contanti;Carburante;EUR;-10,00;-10,00;Spese;CASH;Contanti;Benzina smart;2019-06-30 19:38:45;;;;0;false;;;5000;false
Conto Unicredit;Investimenti finanziari;EUR;-20,00;-20,00;Spese;CREDIT_CARD;Carta di credito;Bitcoin;2019-06-30 17:30:12;;;;0;false;;;9002;false
Contanti;Rimborsi (tasse, acquisti);EUR;18,00;18,00;Entrata;CASH;Contanti;Ricarica Spotify (Sara);2019-06-30 12:52:24;;;;0;false;;;10008;false
Contanti;Entrate;EUR;40,00;40,00;Entrata;CASH;Contanti;Ripetizioni;2019-06-30 12:51:55;;;;0;false;;;10011;false
Contanti;Ristoranti & Fast-food;EUR;-4,00;-4,00;Spese;CASH;Contanti;Pizza da Scarpe;2019-06-30 12:46:23;;;;0;false;;;1001;false
Contanti;Salute;EUR;-12,98;-12,98;Spese;CASH;Contanti;Farmacia Aerius;2019-06-30 12:00:22;;;;0;false;;;6000;false
Conto Unicredit;Stipendio;EUR;1353,42;1353,42;Entrata;TRANSFER;Bonifico bancario;Stipendio Niccolò base quattordicesima;2019-06-30 08:06:52;;;;0;false;;;10000;false
Conto Unicredit;Tariffe, tasse;EUR;-8,53;-8,53;Spese;TRANSFER;Bonifico bancario;Tassa conto corrente;2019-06-29 14:01:32;;;;0;false;;;8005;false
Conto Unicredit;Gioielli & Accessori;EUR;-142,00;-142,00;Spese;DEBIT_CARD;Carta di debito;Occhiali da sole Gaia;2019-06-29 13:00:57;;;;0;false;;;2001;false
Conto Unicredit;Gioielli & Accessori;EUR;-40,00;-40,00;Spese;DEBIT_CARD;Carta di debito;Lenti occhiali Nik;2019-06-29 13:00:21;;;;0;false;;;2001;false
Conto Arancio;Abbigliamento & Scarpe;EUR;-44,96;-44,96;Spese;DEBIT_CARD;Carta di debito;HM Gaia;2019-06-29 12:19:47;;;;0;false;;;2000;false
Conto Arancio;Bar & Locali;EUR;-5,40;-5,40;Spese;DEBIT_CARD;Carta di debito;Colazione McDonald's;2019-06-29 10:42:20;;;;0;false;;;1002;false
Conto Unicredit;Tariffe, tasse;EUR;-7,00;-7,00;Spese;TRANSFER;Bonifico bancario;Tassa conto corrente;2019-06-29 09:04:35;;;;0;false;;;8005;false
Contanti;Manutenzione;EUR;-36,00;-36,00;Spese;CASH;Contanti;Ana;2019-06-29 08:50:00;;;;0;false;;;3004;false
Contanti;Bar & Locali;EUR;-17,80;-17,80;Spese;CASH;Contanti;Gelato;2019-06-28 23:03:24;;;;0;false;;;1002;false
Conto Unicredit;Libri & Abbonamenti;EUR;-14,99;-14,99;Spese;MOBILE_PAYMENT;Pagamento mobile;Abbonamento Spotify;2019-06-28 22:10:56;;;;0;false;;;6007;false
Conto Arancio;Salute;EUR;-22,40;-22,40;Spese;DEBIT_CARD;Carta di debito;Multimedica;2019-06-28 08:06:09;;;;0;false;;;6000;false
Conto Unicredit;Energia & Utenze;EUR;-56,26;-56,26;Spese;TRANSFER;Bonifico bancario;Bolletta Luce;2019-06-27 22:25:33;;;;0;false;;;3002;false
Conto Unicredit;Telefono;EUR;-14,99;-14,99;Spese;CREDIT_CARD;Carta di credito;Telefono Gaia;2019-06-26 18:16:43;;;;0;false;;;7001;false
Conto Unicredit;Ristoranti & Fast-food;EUR;-25,65;-25,65;Spese;TRANSFER;Bonifico bancario;Pizza;2019-06-25 22:10:49;;;;0;false;;;1001;false
Contanti;Ristoranti & Fast-food;EUR;-48,66;-48,66;Spese;CASH;Contanti;Road house;2019-06-24 22:12:09;;;;0;false;;;1001;false
Contanti;Elettronica;EUR;-7,37;-7,37;Spese;CASH;Contanti;Pile;2019-06-23 22:25:13;;;;0;false;;;2006;false
Conto Unicredit;Ristoranti & Fast-food;EUR;-15,10;-15,10;Spese;CREDIT_CARD;Carta di credito;Cena da McDonald's;2019-06-23 22:24:54;;;;0;false;;;1001;false
Conto Arancio;Abbigliamento & Scarpe;EUR;-69,93;-69,93;Spese;DEBIT_CARD;Carta di debito;Scarpe geox Gaia;2019-06-23 21:15:17;;;;0;false;;;2000;false
Contanti;Regali;EUR;-30,00;-30,00;Spese;CASH;Contanti;Regalo Sara T sephora;2019-06-23 20:56:22;;;;0;false;;;2007;false
Conto Arancio;Casa & Giardino;EUR;-19,90;-19,90;Spese;DEBIT_CARD;Carta di debito;Scala;2019-06-23 20:10:54;;;;0;false;;;2004;false
Contanti;Casa & Giardino;EUR;-45,00;-45,00;Spese;CASH;Contanti;Tapparellina;2019-06-23 20:09:42;;;;0;false;;;2004;false
Conto Unicredit;Investimenti finanziari;EUR;-20,00;-20,00;Spese;CREDIT_CARD;Carta di credito;Bitcoin;2019-06-23 20:08:48;;;;0;false;;;9002;false
Conto Unicredit;Carburante;EUR;-20,00;-20,00;Spese;DEBIT_CARD;Carta di debito;Benzina smart;2019-06-23 20:08:12;;;;0;false;;;5000;false
Contanti;Elettronica;EUR;-40,10;-40,10;Spese;CASH;Contanti;Bilancia xiaomi;2019-06-23 20:06:59;;;;0;false;;;2006;false
Contanti;TRANSFER;EUR;80,00;80,00;Entrata;CASH;Contanti;Prelievo;2019-06-23 20:06:24;;;;0;true;;;20001;false
Conto Unicredit;TRANSFER;EUR;-80,00;-80,00;Spese;CASH;Contanti;Prelievo;2019-06-23 20:06:24;;;;0;true;;;20001;false
Contanti;Entrate;EUR;26,50;26,50;Entrata;CASH;Contanti;"Rimborso ""La fisica di interstellar""";2019-06-23 18:12:18;;;;0;false;;;10011;false
Conto Unicredit;Cultura & Eventi sportivi;EUR;-45,50;-45,50;Spese;CREDIT_CARD;Carta di credito;"Evento ""La fisica di interstellar""";2019-06-23 11:20:32;;;;0;false;;;6003;false
Conto Unicredit;Telefono;EUR;-6,00;-6,00;Spese;CREDIT_CARD;Carta di credito;Rate telefono Gaia;2019-06-23 11:19:51;;;;0;false;;;7001;false
Contanti;TRANSFER;EUR;100,00;100,00;Entrata;TRANSFER;Bonifico bancario;;2019-06-22 08:24:33;;;;0;true;;;20001;false
Conto Arancio;TRANSFER;EUR;-100,00;-100,00;Spese;TRANSFER;Bonifico bancario;;2019-06-22 08:24:33;;;;0;true;;;20001;false
Contanti;Spesa;EUR;-102,99;-102,99;Spese;CASH;Contanti;Spesa con ticket;2019-06-21 20:38:39;;;;0;false;;;1000;false
Conto Unicredit;Telefono;EUR;-10,00;-10,00;Spese;TRANSFER;Bonifico bancario;Telefono Nik;2019-06-21 07:57:08;;;;0;false;;;7001;false
Contanti;Bar & Locali;EUR;-5,80;-5,80;Spese;CASH;Contanti;Caffe e gelato;2019-06-20 19:12:34;;;;0;false;;;1002;false
Contanti;Bar & Locali;EUR;-3,50;-3,50;Spese;CASH;Contanti;Granita;2019-06-19 23:44:25;;;;0;false;;;1002;false
Contanti;Sport & Fitness;EUR;-19,00;-19,00;Spese;CASH;Contanti;Paintball;2019-06-19 23:43:25;;;;0;false;;;6002;false
Contanti;TRANSFER;EUR;70,00;70,00;Entrata;CASH;Contanti;;2019-06-19 13:46:41;;;;0;true;;;20001;false
Conto Unicredit;TRANSFER;EUR;-70,00;-70,00;Spese;CASH;Contanti;;2019-06-19 13:46:41;;;;0;true;;;20001;false
Conto Unicredit;Regali;EUR;500,00;500,00;Entrata;TRANSFER;Bonifico bancario;Regalo zia mary per monopattino;2019-06-19 08:32:09;;;;0;false;;;10010;false
Conto Arancio;Regali;EUR;-200,00;-200,00;Spese;TRANSFER;Bonifico bancario;Regalo matrimonio Fede;2019-06-18 18:49:32;;;;0;false;;;2007;false
Contanti;Bellezza & Benessere;EUR;-18,00;-18,00;Spese;CASH;Contanti;Parrucchiere;2019-06-18 18:32:06;;;;0;false;;;2002;false
Contanti;Salute;EUR;-45,00;-45,00;Spese;CASH;Contanti;Visita medica patente;2019-06-18 16:45:58;;;;0;false;;;6000;false
Conto Unicredit;Trasporto pubblico;EUR;-3,00;-3,00;Spese;CREDIT_CARD;Carta di credito;Metro visita patente;2019-06-18 11:19:56;;;;0;false;;;4000;false
Conto Unicredit;Ristoranti & Fast-food;EUR;-26,00;-26,00;Spese;MOBILE_PAYMENT;Pagamento mobile;Pizza a casa;2019-06-18 08:22:40;;;;0;false;;;1001;false
Contanti;Merendine;EUR;-1,00;-1,00;Spese;CASH;Contanti;m&m's;2019-06-17 13:25:42;;;;0;false;;;1003;true
Conto Arancio;Casa & Giardino;EUR;-640,00;-640,00;Spese;TRANSFER;Bonifico bancario;Cabina armadio e sgabelli;2019-06-16 22:34:21;;;;0;false;;;2004;false
Conto Unicredit;Casa & Giardino;EUR;-641,21;-641,21;Spese;TRANSFER;Bonifico bancario;Cabina armadio e sgabelli;2019-06-16 22:33:37;;;;0;false;;;2004;false
Contanti;Entrate;EUR;40,00;40,00;Entrata;CASH;Contanti;Ripetizioni;2019-06-16 17:24:23;;;;0;false;;;10011;false
Conto Arancio;Manutenzione;EUR;-300,00;-300,00;Spese;CASH;Contanti;Idraulico;2019-06-15 07:57:19;;;;0;false;;;3004;false
Conto Unicredit;Tasse;EUR;-191,00;-191,00;Spese;TRANSFER;Bonifico bancario;Tari 2019;2019-06-14 22:10:53;;;;0;false;;;8000;false
Conto Unicredit;Servizi;EUR;-508,71;-508,71;Spese;TRANSFER;Bonifico bancario;Spese condominiali 2018/2019 4 rata;2019-06-14 21:56:18;;;;0;false;;;3003;false
Contanti;Bar & Locali;EUR;-2,50;-2,50;Spese;CASH;Contanti;Lattebusche;2019-06-14 18:34:27;;;;0;false;;;1002;false
Conto Unicredit;Tariffe, tasse;EUR;-29,76;-29,76;Spese;DEBIT_CARD;Carta di debito;Bollettini rinnovo patente;2019-06-11 19:16:40;;;;0;false;;;8005;false
Conto Unicredit;Energia & Utenze;EUR;-39,17;-39,17;Spese;TRANSFER;Bonifico bancario;Bolletta internet;2019-06-11 08:53:32;;;;0;false;;;3002;false
Conto Arancio;Stipendio;EUR;1090,00;1090,00;Entrata;TRANSFER;Bonifico bancario;Stipendio Gaia base;2019-06-10 19:15:31;;;;0;false;;;10000;false
Conto Unicredit;Stipendio;EUR;1776,48;1776,48;Entrata;TRANSFER;Bonifico bancario;Stipendio Niccolò base;2019-06-10 18:49:46;;;;0;false;;;10000;false
Contanti;Stipendio;EUR;133,00;133,00;Entrata;VOUCHER;Coupon;Stipendio Niccolò Ticket;2019-06-10 14:51:14;;;;0;false;;;10000;false
Contanti;Spesa;EUR;-90,00;-90,00;Spese;CASH;Contanti;Spesa con ticket;2019-06-09 14:24:28;;;;0;false;;;1000;false
Contanti;Bar & Locali;EUR;-5,00;-5,00;Spese;CASH;Contanti;Gelato;2019-06-08 17:51:54;;;;0;false;;;1002;false
Conto Unicredit;Viaggi di lavoro;EUR;-16,10;-16,10;Spese;DEBIT_CARD;Carta di debito;Casello Marostica;2019-06-07 21:18:00;;;;0;false;;;4003;false
Conto Arancio;Salute;EUR;-20,00;-20,00;Spese;DEBIT_CARD;Carta di debito;Farmacia;2019-06-05 21:41:28;;;;0;false;;;6000;false
Conto Arancio;Salute;EUR;-79,30;-79,30;Spese;DEBIT_CARD;Carta di debito;Analisi del sangue;2019-06-05 21:40:09;;;;0;false;;;6000;false
Contanti;Spesa;EUR;-12,50;-12,50;Spese;CASH;Contanti;Spesa;2019-06-05 21:32:18;;;;0;false;;;1000;false
Contanti;Bar & Locali;EUR;-31,00;-31,00;Spese;CREDIT_CARD;Carta di credito;Panettiere per compleanno in Kalpa;2019-06-05 13:38:25;;;;0;false;;;1002;false
Conto Unicredit;Viaggi di lavoro;EUR;-16,10;-16,10;Spese;CREDIT_CARD;Carta di credito;Casello Marostica;2019-06-04 23:14:04;;;;0;false;;;4003;false
Contanti;Spesa;EUR;-28,00;-28,00;Spese;VOUCHER;Coupon;Spesa con ticket;2019-06-04 22:53:43;;;;0;false;;;1000;false
Conto Arancio;Casa & Giardino;EUR;-122,15;-122,15;Spese;DEBIT_CARD;Carta di debito;Ikea;2019-06-04 14:40:05;;;;0;false;;;2004;false
Conto Unicredit;Casa & Giardino;EUR;-29,05;-29,05;Spese;DEBIT_CARD;Carta di debito;Brico casa;2019-06-04 07:34:10;;;;0;false;;;2004;false
Conto Unicredit;Casa & Giardino;EUR;-244,00;-244,00;Spese;DEBIT_CARD;Carta di debito;Ikea;2019-06-04 07:33:32;;;;0;false;;;2004;false
Contanti;Bar & Locali;EUR;-5,00;-5,00;Spese;CASH;Contanti;Granita ice dream;2019-06-03 00:18:43;;;;0;false;;;1002;false
Contanti;Cultura & Eventi sportivi;EUR;-200,00;-200,00;Spese;CASH;Contanti;Qualifiche Monza F1;2019-06-02 13:38:52;;;;0;false;;;6003;false
